episode,score,avg_100,best_score,epsilon,avg_loss,buffer_size,elapsed_s
2718,7,4.4,15,0.25683,0.28945,84232,1079.8
2719,4,4.4,15,0.256702,0.269295,84283,1080.1
2720,3,4.4,15,0.256573,0.249425,84319,1080.3
2721,7,4.43,15,0.256445,0.256668,84391,1080.8
2722,1,4.41,15,0.256317,0.301837,84409,1080.9
2723,6,4.46,15,0.256189,0.271099,84475,1081.3
2724,0,4.39,15,0.256061,0.264759,84489,1081.4
2725,6,4.41,15,0.255933,0.274473,84555,1081.8
2726,4,4.37,15,0.255805,0.259746,84588,1082.0
2727,7,4.35,15,0.255677,0.255183,84682,1082.6
2728,4,4.27,15,0.255549,0.267269,84734,1082.9
2729,1,4.27,15,0.255421,0.285832,84755,1083.1
2730,3,4.27,15,0.255294,0.240083,84772,1083.2
2731,3,4.25,15,0.255166,0.22976,84804,1083.4
2732,6,4.28,15,0.255038,0.263488,84880,1083.8
2733,4,4.31,15,0.254911,0.290473,84917,1084.1
2734,0,4.3,15,0.254783,0.257144,84924,1084.1
2735,5,4.29,15,0.254656,0.273302,84963,1084.4
2736,3,4.27,15,0.254529,0.296278,84989,1084.5
2737,6,4.32,15,0.254401,0.303105,85052,1084.9
2738,0,4.23,15,0.254274,0.365092,85057,1085.0
2739,1,4.21,15,0.254147,0.285496,85061,1085.0
2740,3,4.2,15,0.25402,0.279836,85089,1085.2
2741,7,4.2,15,0.253893,0.286806,85181,1085.9
2742,4,4.22,15,0.253766,0.296583,85230,1086.2
2743,3,4.25,15,0.253639,0.278553,85276,1086.5
2744,3,4.26,15,0.253512,0.2664,85323,1086.8
2745,6,4.25,15,0.253385,0.26954,85370,1087.1
2746,9,4.28,15,0.253259,0.271854,85477,1087.7
2747,9,4.34,15,0.253132,0.252535,85576,1088.4
2748,7,4.34,15,0.253006,0.267835,85635,1088.7
2749,5,4.34,15,0.252879,0.283071,85696,1089.1
2750,11,4.33,15,0.252753,0.276816,85786,1089.7
2751,5,4.32,15,0.252626,0.264255,85838,1090.0
2752,3,4.34,15,0.2525,0.301963,85877,1090.2
2753,1,4.31,15,0.252374,0.241173,85887,1090.3
2754,2,4.33,15,0.252248,0.248184,85905,1090.4
2755,11,4.42,15,0.252121,0.300477,86038,1091.2
2756,3,4.38,15,0.251995,0.294566,86072,1091.4
2757,0,4.38,15,0.251869,0.262389,86078,1091.5
2758,4,4.31,15,0.251743,0.292322,86130,1091.8
2759,6,4.36,15,0.251618,0.272335,86198,1092.2
2760,3,4.38,15,0.251492,0.28807,86224,1092.4
2761,2,4.33,15,0.251366,0.292241,86248,1092.5
2762,2,4.31,15,0.25124,0.305635,86260,1092.6
2763,1,4.25,15,0.251115,0.27451,86282,1092.8
2764,3,4.25,15,0.250989,0.309316,86315,1093.0
2765,4,4.21,15,0.250864,0.264854,86369,1093.3
2766,3,4.2,15,0.250738,0.30202,86409,1093.6
2767,7,4.23,15,0.250613,0.284498,86476,1094.0
2768,2,4.2,15,0.250488,0.28774,86507,1094.2
2769,0,4.16,15,0.250362,0.249135,86511,1094.2
2770,2,4.14,15,0.250237,0.275102,86557,1094.5
2771,2,4.11,15,0.250112,0.269583,86584,1094.6
2772,7,4.18,15,0.249987,0.261157,86661,1095.1
2773,2,4.15,15,0.249862,0.257826,86678,1095.2
2774,8,4.22,15,0.249737,0.288177,86757,1095.7
2775,2,4.17,15,0.249612,0.244036,86780,1095.9
2776,3,4.12,15,0.249487,0.288945,86819,1096.1
2777,3,4.08,15,0.249363,0.259466,86853,1096.3
2778,0,4.02,15,0.249238,0.304615,86862,1096.4
2779,2,3.98,15,0.249113,0.244195,86900,1096.6
2780,4,4.0,15,0.248989,0.262351,86936,1096.8
2781,11,4.03,15,0.248864,0.291088,87060,1097.6
2782,4,4.03,15,0.24874,0.282827,87124,1098.0
2783,1,3.97,15,0.248615,0.231525,87133,1098.1
2784,4,3.93,15,0.248491,0.27732,87170,1098.3
2785,5,3.97,15,0.248367,0.245927,87231,1098.7
2786,7,4.01,15,0.248243,0.255367,87330,1099.4
2787,9,3.97,15,0.248119,0.261847,87426,1100.1
2788,3,3.99,15,0.247995,0.285222,87461,1100.3
2789,7,4.03,15,0.247871,0.256996,87532,1100.7
2790,6,4.02,15,0.247747,0.252163,87604,1101.2
2791,3,3.98,15,0.247623,0.249289,87656,1101.5
2792,9,4.04,15,0.247499,0.255092,87757,1102.2
2793,3,4.0,15,0.247375,0.253965,87796,1102.4
2794,11,4.06,15,0.247251,0.246865,87924,1103.2
2795,3,4.06,15,0.247128,0.252681,87970,1103.5
2796,4,4.08,15,0.247004,0.31409,88013,1103.8
2797,1,4.03,15,0.246881,0.366446,88029,1103.9
2798,0,3.99,15,0.246757,0.269255,88045,1104.0
2799,7,4.02,15,0.246634,0.294702,88142,1104.6
2800,3,4.02,15,0.246511,0.290194,88188,1104.9
2801,7,4.02,15,0.246387,0.265711,88260,1105.3
2802,6,4.03,15,0.246264,0.273926,88313,1105.7
2803,9,4.1,15,0.246141,0.278462,88465,1106.6
2804,5,4.12,15,0.246018,0.30925,88510,1106.9
2805,6,4.17,15,0.245895,0.247603,88569,1107.3
2806,5,4.2,15,0.245772,0.284665,88611,1107.5
2807,8,4.26,15,0.245649,0.274447,88704,1108.1
2808,0,4.15,15,0.245526,0.28462,88721,1108.2
2809,3,4.18,15,0.245404,0.269918,88753,1108.4
2810,2,4.19,15,0.245281,0.331525,88765,1108.5
2811,4,4.19,15,0.245158,0.274794,88818,1108.8
2812,2,4.12,15,0.245036,0.294903,88841,1109.0
2813,4,4.16,15,0.244913,0.262061,88907,1109.4
2814,6,4.21,15,0.244791,0.293618,88967,1109.7
2815,4,4.25,15,0.244668,0.265344,88994,1109.9
2816,3,4.21,15,0.244546,0.319991,89009,1110.0
2817,1,4.21,15,0.244424,0.288459,89021,1110.1
2818,1,4.15,15,0.244301,0.289025,89043,1110.2
2819,2,4.13,15,0.244179,0.262518,89070,1110.4
2820,2,4.12,15,0.244057,0.317365,89106,1110.6
2821,4,4.09,15,0.243935,0.288026,89161,1110.9
2822,4,4.12,15,0.243813,0.284228,89210,1111.2
2823,7,4.13,15,0.243691,0.295122,89273,1111.6
2824,0,4.13,15,0.243569,0.254621,89282,1111.7
2825,2,4.09,15,0.243448,0.266848,89324,1112.0
2826,11,4.16,15,0.243326,0.293446,89433,1112.6
2827,4,4.13,15,0.243204,0.270664,89478,1112.9
2828,4,4.13,15,0.243083,0.280219,89521,1113.2
2829,4,4.16,15,0.242961,0.253827,89559,1113.4
2830,8,4.21,15,0.24284,0.303748,89675,1114.2
2831,3,4.21,15,0.242718,0.288112,89722,1114.5
2832,4,4.19,15,0.242597,0.290458,89764,1114.7
2833,2,4.17,15,0.242476,0.253896,89793,1114.9
2834,9,4.26,15,0.242354,0.279275,89910,1115.6
2835,3,4.24,15,0.242233,0.309546,89931,1115.8
2836,2,4.23,15,0.242112,0.282639,89946,1115.9
2837,0,4.17,15,0.241991,0.273939,89949,1115.9
2838,3,4.2,15,0.24187,0.26342,89970,1116.0
2839,2,4.21,15,0.241749,0.26936,89988,1116.1
2840,2,4.2,15,0.241628,0.312365,90008,1116.3
2841,7,4.2,15,0.241507,0.297396,90072,1116.7
2842,9,4.25,15,0.241387,0.284046,90159,1117.2
2843,9,4.31,15,0.241266,0.278647,90252,1117.8
2844,2,4.3,15,0.241145,0.254651,90276,1117.9
2845,4,4.28,15,0.241025,0.265738,90314,1118.2
2846,2,4.21,15,0.240904,0.285758,90348,1118.4
2847,9,4.21,15,0.240784,0.274714,90466,1119.1
2848,4,4.18,15,0.240663,0.268447,90512,1119.4
2849,9,4.22,15,0.240543,0.260962,90622,1120.1
2850,5,4.16,15,0.240423,0.292297,90671,1120.4
2851,4,4.15,15,0.240303,0.282154,90707,1120.6
2852,4,4.16,15,0.240182,0.293192,90747,1120.8
2853,5,4.2,15,0.240062,0.243483,90818,1121.3
2854,3,4.21,15,0.239942,0.234114,90844,1121.4
2855,6,4.16,15,0.239822,0.253688,90930,1122.0
2856,3,4.16,15,0.239702,0.343183,90957,1122.1
2857,1,4.17,15,0.239583,0.268762,90984,1122.3
2858,11,4.24,15,0.239463,0.300875,91124,1123.2
2859,1,4.19,15,0.239343,0.281645,91148,1123.3
2860,3,4.19,15,0.239223,0.302439,91184,1123.6
2861,4,4.21,15,0.239104,0.295325,91260,1124.0
2862,3,4.22,15,0.238984,0.311685,91289,1124.2
2863,6,4.27,15,0.238865,0.272685,91357,1124.6
2864,5,4.29,15,0.238745,0.279387,91412,1125.0
2865,4,4.29,15,0.238626,0.270039,91447,1125.2
2866,1,4.27,15,0.238507,0.253752,91466,1125.3
2867,7,4.27,15,0.238387,0.301592,91530,1125.7
2868,4,4.29,15,0.238268,0.270641,91575,1126.0
2869,3,4.32,15,0.238149,0.294273,91617,1126.2
2870,0,4.3,15,0.23803,0.308113,91620,1126.2
2871,5,4.33,15,0.237911,0.269737,91661,1126.5
2872,0,4.26,15,0.237792,0.223702,91667,1126.5
2873,0,4.24,15,0.237673,0.217696,91673,1126.6
2874,5,4.21,15,0.237554,0.282688,91736,1127.0
2875,1,4.2,15,0.237435,0.283784,91753,1127.1
2876,0,4.17,15,0.237317,0.37029,91761,1127.1
2877,3,4.17,15,0.237198,0.276396,91794,1127.3
2878,1,4.18,15,0.237079,0.228332,91801,1127.4
2879,1,4.17,15,0.236961,0.281495,91816,1127.4
2880,9,4.22,15,0.236842,0.289049,91910,1128.0
2881,1,4.12,15,0.236724,0.250027,91920,1128.1
2882,7,4.15,15,0.236606,0.291296,91997,1128.6
2883,5,4.19,15,0.236487,0.35772,92054,1129.0
2884,2,4.17,15,0.236369,0.280065,92083,1129.2
2885,1,4.13,15,0.236251,0.348498,92088,1129.2
2886,5,4.11,15,0.236133,0.274726,92154,1129.6
2887,6,4.08,15,0.236015,0.335934,92216,1130.0
2888,6,4.11,15,0.235897,0.287739,92275,1130.4
2889,3,4.07,15,0.235779,0.26766,92319,1130.6
2890,9,4.1,15,0.235661,0.282319,92451,1131.4
2891,1,4.08,15,0.235543,0.254229,92467,1131.5
2892,1,4.0,15,0.235425,0.282644,92489,1131.7
2893,0,3.97,15,0.235308,0.275149,92501,1131.8
2894,7,3.93,15,0.23519,0.263566,92557,1132.1
2895,1,3.91,15,0.235072,0.31427,92576,1132.2
2896,4,3.91,15,0.234955,0.2834,92628,1132.6
2897,0,3.9,15,0.234837,0.30195,92642,1132.6
2898,6,3.96,15,0.23472,0.304513,92692,1133.0
2899,3,3.92,15,0.234603,0.324178,92740,1133.3
2900,3,3.92,15,0.234485,0.263905,92780,1133.5
2901,4,3.89,15,0.234368,0.330928,92832,1133.8
2902,1,3.84,15,0.234251,0.289886,92840,1133.9
2903,7,3.82,15,0.234134,0.293885,92892,1134.2
2904,9,3.86,15,0.234017,0.281377,92973,1134.7
2905,12,3.92,15,0.2339,0.312228,93104,1135.5
2906,4,3.91,15,0.233783,0.300222,93162,1135.9
2907,3,3.86,15,0.233666,0.252661,93187,1136.0
2908,3,3.89,15,0.233549,0.316682,93219,1136.2
2909,0,3.86,15,0.233432,0.315692,93232,1136.3
2910,6,3.9,15,0.233315,0.28103,93282,1136.6
2911,10,3.96,15,0.233199,0.271828,93356,1137.1
2912,6,4.0,15,0.233082,0.254349,93394,1137.3
2913,3,3.99,15,0.232966,0.277371,93441,1137.6
2914,2,3.95,15,0.232849,0.261714,93473,1137.8
2915,8,3.99,15,0.232733,0.277963,93560,1138.3
2916,10,4.06,15,0.232616,0.276411,93665,1139.0
2917,9,4.14,15,0.2325,0.288123,93765,1139.6
2918,4,4.17,15,0.232384,0.262527,93798,1139.8
2919,5,4.2,15,0.232268,0.251069,93860,1140.2
2920,9,4.27,15,0.232151,0.277373,93940,1140.7
2921,10,4.33,15,0.232035,0.285027,94075,1141.6
2922,0,4.29,15,0.231919,0.252502,94086,1141.7
2923,10,4.32,15,0.231803,0.281682,94187,1142.3
2924,1,4.33,15,0.231688,0.252729,94211,1142.4
2925,4,4.35,15,0.231572,0.267973,94239,1142.6
2926,2,4.26,15,0.231456,0.275131,94258,1142.7
2927,0,4.22,15,0.23134,0.28234,94265,1142.8
2928,3,4.21,15,0.231225,0.287997,94295,1143.0
2929,14,4.31,15,0.231109,0.314797,94451,1144.0
2930,4,4.27,15,0.230993,0.263058,94477,1144.1
2931,6,4.3,15,0.230878,0.263367,94530,1144.4
2932,4,4.3,15,0.230762,0.269714,94561,1144.6
2933,13,4.41,15,0.230647,0.271279,94702,1145.5
2934,4,4.36,15,0.230532,0.252189,94720,1145.6
2935,2,4.35,15,0.230416,0.354576,94742,1145.8
2936,8,4.41,15,0.230301,0.272913,94832,1146.3
2937,5,4.46,15,0.230186,0.298688,94883,1146.7
2938,5,4.48,15,0.230071,0.304307,94936,1147.0
2939,0,4.46,15,0.229956,0.243927,94944,1147.1
2940,6,4.5,15,0.229841,0.267339,94993,1147.4
2941,2,4.45,15,0.229726,0.29318,95029,1147.6
2942,3,4.39,15,0.229611,0.336266,95055,1147.7
2943,4,4.34,15,0.229496,0.31099,95090,1148.0
2944,1,4.33,15,0.229382,0.359748,95106,1148.1
2945,6,4.35,15,0.229267,0.304996,95176,1148.5
2946,6,4.39,15,0.229152,0.27831,95245,1148.9
2947,5,4.35,15,0.229038,0.303127,95290,1149.2
2948,4,4.35,15,0.228923,0.244678,95320,1149.4
2949,4,4.3,15,0.228809,0.260509,95363,1149.7
2950,5,4.3,15,0.228694,0.268125,95441,1150.2
2951,3,4.29,15,0.22858,0.238154,95483,1150.4
2952,5,4.3,15,0.228466,0.308382,95541,1150.8
2953,3,4.28,15,0.228351,0.25683,95572,1151.0
2954,4,4.29,15,0.228237,0.279132,95618,1151.3
2955,3,4.26,15,0.228123,0.270972,95683,1151.7
2956,13,4.36,15,0.228009,0.270292,95841,1152.7
2957,3,4.38,15,0.227895,0.270565,95891,1153.0
2958,3,4.3,15,0.227781,0.284952,95958,1153.4
2959,7,4.36,15,0.227667,0.307215,96037,1153.9
2960,5,4.38,15,0.227553,0.292572,96100,1154.3
2961,0,4.34,15,0.22744,0.235329,96107,1154.3
2962,8,4.39,15,0.227326,0.313807,96190,1154.8
2963,13,4.46,15,0.227212,0.281274,96331,1155.7
2964,4,4.45,15,0.227099,0.298954,96359,1155.9
2965,0,4.41,15,0.226985,0.327433,96371,1156.0
2966,2,4.42,15,0.226872,0.335148,96387,1156.1
2967,9,4.44,15,0.226758,0.274962,96497,1156.8
2968,7,4.47,15,0.226645,0.26379,96561,1157.2
2969,3,4.47,15,0.226532,0.261927,96608,1157.4
2970,7,4.54,15,0.226418,0.260811,96686,1158.0
2971,2,4.51,15,0.226305,0.314881,96712,1158.1
2972,2,4.53,15,0.226192,0.264524,96758,1158.4
2973,13,4.66,15,0.226079,0.262274,96898,1159.3
2974,9,4.7,15,0.225966,0.290982,97001,1159.9
2975,10,4.79,15,0.225853,0.306897,97110,1160.6
2976,0,4.79,15,0.22574,0.247903,97124,1160.7
2977,6,4.82,15,0.225627,0.273817,97171,1161.0
2978,7,4.88,15,0.225514,0.26505,97251,1161.5
2979,1,4.88,15,0.225401,0.279704,97277,1161.7
2980,15,4.94,15,0.225289,0.282752,97476,1162.9
2981,3,4.96,15,0.225176,0.2877,97528,1163.2
2982,3,4.92,15,0.225063,0.251944,97559,1163.4
2983,5,4.92,15,0.224951,0.281336,97641,1163.9
2984,9,4.99,15,0.224838,0.273663,97714,1164.4
2985,11,5.09,15,0.224726,0.279489,97827,1165.1
2986,10,5.14,15,0.224614,0.294166,97939,1165.8
2987,1,5.09,15,0.224501,0.237279,97957,1165.9
2988,1,5.04,15,0.224389,0.266382,97971,1166.0
2989,11,5.12,15,0.224277,0.297391,98066,1166.6
2990,16,5.19,16,0.224165,0.291644,98234,1167.7
2991,10,5.28,16,0.224053,0.292759,98347,1168.4
2992,5,5.32,16,0.223941,0.284176,98405,1168.7
2993,10,5.42,16,0.223829,0.293644,98503,1169.4
2994,10,5.45,16,0.223717,0.277776,98593,1169.9
2995,5,5.49,16,0.223605,0.323067,98649,1170.3
2996,4,5.49,16,0.223493,0.291761,98691,1170.5
2997,0,5.49,16,0.223381,0.295213,98696,1170.6
2998,3,5.46,16,0.22327,0.305345,98735,1170.8
2999,3,5.46,16,0.223158,0.254157,98766,1171.0
3000,2,5.45,16,0.223046,0.27374,98793,1171.2
3001,1,5.42,16,0.222935,0.266626,98811,1171.3
3002,5,5.46,16,0.222823,0.312298,98852,1171.6
3003,4,5.43,16,0.222712,0.366482,98897,1171.8
3004,6,5.4,16,0.222601,0.270946,98949,1172.2
3005,10,5.38,16,0.222489,0.278158,99060,1172.9
3006,3,5.37,16,0.222378,0.257606,99092,1173.1
3007,9,5.43,16,0.222267,0.287092,99191,1173.7
3008,8,5.48,16,0.222156,0.277735,99262,1174.1
3009,7,5.55,16,0.222045,0.259621,99331,1174.6
3010,0,5.49,16,0.221934,0.258924,99342,1174.6
3011,4,5.43,16,0.221823,0.268377,99380,1174.9
3012,1,5.38,16,0.221712,0.285019,99399,1175.0
3013,12,5.47,16,0.221601,0.286295,99514,1175.7
3014,4,5.49,16,0.22149,0.245417,99546,1175.9
3015,2,5.43,16,0.221379,0.269124,99564,1176.0
3016,1,5.34,16,0.221269,0.249669,99577,1176.1
3017,8,5.33,16,0.221158,0.290516,99663,1176.7
3018,5,5.34,16,0.221048,0.260639,99707,1176.9
3019,6,5.35,16,0.220937,0.28059,99792,1177.5
3020,5,5.31,16,0.220827,0.269774,99825,1177.7
3021,2,5.23,16,0.220716,0.249234,99852,1177.8
3022,18,5.41,18,0.220606,0.296708,100000,1179.1
3023,5,5.36,18,0.220495,0.280212,100000,1179.5
3024,3,5.38,18,0.220385,0.278261,100000,1179.8
3025,0,5.34,18,0.220275,0.425465,100000,1179.8
3026,4,5.36,18,0.220165,0.301989,100000,1180.2
3027,1,5.37,18,0.220055,0.246168,100000,1180.3
3028,2,5.36,18,0.219945,0.230192,100000,1180.4
3029,9,5.31,18,0.219835,0.291397,100000,1180.9
3030,6,5.33,18,0.219725,0.275491,100000,1181.3
3031,6,5.33,18,0.219615,0.292312,100000,1181.8
3032,3,5.32,18,0.219505,0.25409,100000,1181.9
3033,9,5.28,18,0.219395,0.28965,100000,1182.6
3034,3,5.27,18,0.219286,0.260083,100000,1182.8
3035,3,5.28,18,0.219176,0.267256,100000,1182.9
3036,1,5.21,18,0.219067,0.319264,100000,1183.0
3037,0,5.16,18,0.218957,0.314532,100000,1183.1
3038,3,5.14,18,0.218848,0.2784,100000,1183.3
3039,6,5.2,18,0.218738,0.325664,100000,1183.8
3040,5,5.19,18,0.218629,0.304262,100000,1184.1
3041,4,5.21,18,0.218519,0.272466,100000,1184.3
3042,3,5.21,18,0.21841,0.276628,100000,1184.6
3043,6,5.23,18,0.218301,0.269806,100000,1185.0
3044,5,5.27,18,0.218192,0.308556,100000,1185.4
3045,1,5.22,18,0.218083,0.268411,100000,1185.6
3046,4,5.2,18,0.217974,0.273093,100000,1185.8
3047,3,5.18,18,0.217865,0.245007,100000,1185.9
3048,6,5.2,18,0.217756,0.335139,100000,1186.5
3049,1,5.17,18,0.217647,0.283175,100000,1186.6
3050,2,5.14,18,0.217538,0.329266,100000,1186.8
3051,0,5.11,18,0.217429,0.273442,100000,1186.8
3052,7,5.13,18,0.217321,0.330623,100000,1187.4
3053,2,5.12,18,0.217212,0.263072,100000,1187.5
3054,3,5.11,18,0.217103,0.318944,100000,1187.7
3055,7,5.15,18,0.216995,0.341226,100000,1188.0
3056,4,5.06,18,0.216886,0.287897,100000,1188.4
3057,5,5.08,18,0.216778,0.288874,100000,1188.6
3058,0,5.05,18,0.216669,0.365423,100000,1188.7
3059,7,5.05,18,0.216561,0.285085,100000,1189.3
3060,11,5.11,18,0.216453,0.274418,100000,1190.0
3061,3,5.14,18,0.216345,0.28998,100000,1190.2
3062,10,5.16,18,0.216236,0.275177,100000,1191.0
3063,7,5.1,18,0.216128,0.297621,100000,1191.5
3064,0,5.06,18,0.21602,0.3561,100000,1191.5
3065,1,5.07,18,0.215912,0.361783,100000,1191.6
3066,2,5.07,18,0.215804,0.289724,100000,1191.8
3067,4,5.02,18,0.215696,0.306049,100000,1192.0
3068,4,4.99,18,0.215589,0.316954,100000,1192.3
3069,1,4.97,18,0.215481,0.319163,100000,1192.4
3070,11,5.01,18,0.215373,0.297211,100000,1193.1
3071,11,5.1,18,0.215265,0.289454,100000,1193.7
3072,6,5.14,18,0.215158,0.312739,100000,1194.2
3073,1,5.02,18,0.21505,0.295465,100000,1194.3
3074,10,5.03,18,0.214943,0.266151,100000,1194.9
3075,1,4.94,18,0.214835,0.270507,100000,1194.9
3076,1,4.95,18,0.214728,0.347842,100000,1195.0
3077,10,4.99,18,0.21462,0.288013,100000,1195.6
3078,4,4.96,18,0.214513,0.278096,100000,1195.9
3079,8,5.03,18,0.214406,0.294013,100000,1196.5
3080,1,4.89,18,0.214299,0.280658,100000,1196.6
3081,12,4.98,18,0.214191,0.31668,100000,1197.4
3082,5,5.0,18,0.214084,0.276294,100000,1197.8
3083,6,5.01,18,0.213977,0.312788,100000,1198.2
3084,3,4.95,18,0.21387,0.321447,100000,1198.4
3085,1,4.85,18,0.213763,0.304617,100000,1198.6
3086,6,4.81,18,0.213656,0.305115,100000,1199.1
3087,3,4.83,18,0.21355,0.326169,100000,1199.4
3088,1,4.83,18,0.213443,0.250967,100000,1199.4
3089,8,4.8,18,0.213336,0.304073,100000,1200.3
3090,12,4.76,18,0.213229,0.297684,100000,1201.2
3091,0,4.66,18,0.213123,0.326878,100000,1201.3
3092,6,4.67,18,0.213016,0.286322,100000,1201.7
3093,4,4.61,18,0.21291,0.324125,100000,1202.0
3094,11,4.62,18,0.212803,0.305863,100000,1202.5
3095,6,4.63,18,0.212697,0.290556,100000,1203.1
3096,7,4.66,18,0.212591,0.306872,100000,1203.4
3097,3,4.69,18,0.212484,0.290461,100000,1203.6
3098,3,4.69,18,0.212378,0.32402,100000,1203.8
3099,7,4.73,18,0.212272,0.312184,100000,1204.4
3100,2,4.73,18,0.212166,0.276951,100000,1204.6
3101,10,4.82,18,0.21206,0.297693,100000,1205.5
3102,10,4.87,18,0.211954,0.310459,100000,1206.2
3103,3,4.86,18,0.211848,0.277645,100000,1206.4
3104,0,4.8,18,0.211742,0.424877,100000,1206.5
3105,7,4.77,18,0.211636,0.284559,100000,1207.0
3106,6,4.8,18,0.21153,0.287292,100000,1207.4
3107,5,4.76,18,0.211424,0.277893,100000,1207.7
3108,12,4.8,18,0.211319,0.288197,100000,1208.5
3109,12,4.85,18,0.211213,0.309664,100000,1209.3
3110,4,4.89,18,0.211107,0.30572,100000,1209.7
3111,0,4.85,18,0.211002,0.293028,100000,1209.7
3112,0,4.84,18,0.210896,0.259387,100000,1209.8
3113,0,4.72,18,0.210791,0.304213,100000,1209.8
3114,7,4.75,18,0.210685,0.296641,100000,1210.2
3115,15,4.88,18,0.21058,0.316412,100000,1211.1
3116,7,4.94,18,0.210475,0.332456,100000,1211.6
3117,3,4.89,18,0.21037,0.261406,100000,1211.8
3118,1,4.85,18,0.210264,0.312594,100000,1211.9
3119,3,4.82,18,0.210159,0.315413,100000,1212.3
3120,0,4.77,18,0.210054,0.346523,100000,1212.3
3121,3,4.78,18,0.209949,0.275894,100000,1212.5
3122,8,4.68,18,0.209844,0.285635,100000,1212.9
3123,6,4.69,18,0.209739,0.290285,100000,1213.2
3124,2,4.68,18,0.209634,0.302666,100000,1213.4
3125,6,4.74,18,0.209529,0.300485,100000,1213.8
3126,10,4.8,18,0.209425,0.302626,100000,1214.5
3127,7,4.86,18,0.20932,0.298283,100000,1215.1
3128,4,4.88,18,0.209215,0.312023,100000,1215.3
3129,5,4.84,18,0.209111,0.282815,100000,1215.7
3130,3,4.81,18,0.209006,0.28482,100000,1215.9
3131,5,4.8,18,0.208902,0.270969,100000,1216.1
3132,8,4.85,18,0.208797,0.282019,100000,1216.7
3133,5,4.81,18,0.208693,0.327011,100000,1217.0
3134,9,4.87,18,0.208588,0.322987,100000,1217.6
3135,7,4.91,18,0.208484,0.317424,100000,1218.2
3136,12,5.02,18,0.20838,0.312891,100000,1219.3
3137,1,5.03,18,0.208276,0.320305,100000,1219.4
3138,3,5.03,18,0.208172,0.343666,100000,1219.6
3139,11,5.08,18,0.208068,0.314634,100000,1220.3
3140,4,5.07,18,0.207964,0.340048,100000,1220.4
3141,2,5.05,18,0.20786,0.350755,100000,1220.6
3142,6,5.08,18,0.207756,0.333916,100000,1221.0
3143,2,5.04,18,0.207652,0.265896,100000,1221.0
3144,4,5.03,18,0.207548,0.283849,100000,1221.3
3145,4,5.06,18,0.207444,0.299798,100000,1221.7
3146,6,5.08,18,0.20734,0.289601,100000,1222.0
3147,7,5.12,18,0.207237,0.297732,100000,1222.5
3148,4,5.1,18,0.207133,0.325747,100000,1222.9
3149,8,5.17,18,0.20703,0.299817,100000,1223.4
3150,5,5.2,18,0.206926,0.303247,100000,1223.9
3151,7,5.27,18,0.206823,0.287388,100000,1224.3
3152,3,5.23,18,0.206719,0.358793,100000,1224.5
3153,3,5.24,18,0.206616,0.283101,100000,1224.7
3154,14,5.35,18,0.206512,0.298443,100000,1225.6
3155,10,5.38,18,0.206409,0.322466,100000,1226.2
3156,2,5.36,18,0.206306,0.303347,100000,1226.4
3157,12,5.43,18,0.206203,0.290921,100000,1227.2
3158,6,5.49,18,0.2061,0.281629,100000,1227.7
3159,2,5.44,18,0.205997,0.283042,100000,1227.9
3160,3,5.36,18,0.205894,0.293391,100000,1228.1
3161,6,5.39,18,0.205791,0.309233,100000,1228.5
3162,7,5.36,18,0.205688,0.292779,100000,1229.3
3163,12,5.41,18,0.205585,0.323817,100000,1230.1
3164,9,5.5,18,0.205482,0.309988,100000,1230.8
3165,8,5.57,18,0.20538,0.307249,100000,1231.6
3166,3,5.58,18,0.205277,0.292462,100000,1232.0
3167,0,5.54,18,0.205174,0.296392,100000,1232.1
3168,5,5.55,18,0.205072,0.308941,100000,1232.4
3169,1,5.55,18,0.204969,0.308559,100000,1232.4
3170,5,5.49,18,0.204867,0.287323,100000,1232.8
3171,2,5.4,18,0.204764,0.345774,100000,1233.0
3172,6,5.4,18,0.204662,0.299556,100000,1233.3
3173,0,5.39,18,0.204559,0.262599,100000,1233.4
3174,13,5.42,18,0.204457,0.314401,100000,1234.4
3175,6,5.47,18,0.204355,0.3113,100000,1234.7
3176,7,5.53,18,0.204253,0.289271,100000,1235.2
3177,1,5.44,18,0.204151,0.290265,100000,1235.2
3178,4,5.44,18,0.204049,0.298154,100000,1235.7
3179,4,5.4,18,0.203947,0.31028,100000,1235.9
3180,1,5.4,18,0.203845,0.296695,100000,1236.0
3181,2,5.3,18,0.203743,0.328336,100000,1236.2
3182,3,5.28,18,0.203641,0.312724,100000,1236.5
3183,6,5.28,18,0.203539,0.326667,100000,1237.0
3184,1,5.26,18,0.203437,0.255891,100000,1237.0
3185,5,5.3,18,0.203335,0.313621,100000,1237.4
3186,10,5.34,18,0.203234,0.345377,100000,1238.0
3187,4,5.35,18,0.203132,0.331109,100000,1238.5
3188,1,5.35,18,0.203031,0.290508,100000,1238.6
3189,12,5.39,18,0.202929,0.301546,100000,1239.6
3190,12,5.39,18,0.202828,0.319328,100000,1240.3
3191,6,5.45,18,0.202726,0.297847,100000,1240.7
3192,7,5.46,18,0.202625,0.30195,100000,1241.1
3193,2,5.44,18,0.202524,0.31389,100000,1241.4
3194,5,5.38,18,0.202422,0.292211,100000,1241.7
3195,8,5.4,18,0.202321,0.319628,100000,1242.2
3196,16,5.49,18,0.20222,0.326303,100000,1243.1
3197,8,5.54,18,0.202119,0.310247,100000,1243.7
3198,8,5.59,18,0.202018,0.311845,100000,1244.3
